ParticipantNo,Trial,AttendedColor,Reward,EventType,Response,RT
3,595,2,0,2,0,NaN
3,595,2,0,2,0,NaN
3,595,2,0,1,2,432
3,597,1,0,1,0,NaN
3,597,1,0,1,1,568
3,598,2,0,2,0,NaN
3,598,2,0,1,0,NaN
3,598,2,0,2,1,667
3,600,2,0,1,0,NaN
3,600,2,0,2,1,458
4,2,2,0,2,1,549
4,3,2,0,1,3,NaN
4,4,2,0,2,1,492
4,6,1,0,2,2,466
4,6,1,0,2,0,NaN
4,7,2,0,2,0,NaN
4,7,2,0,1,0,NaN
4,7,2,0,2,1,433
4,9,2,0,1,3,NaN
4,9,2,0,1,3,NaN
4,9,2,0,1,3,NaN
4,11,1,0,2,3,NaN
4,11,1,0,2,3,NaN
4,13,2,0,2,1,634
4,13,2,0,1,0,NaN
4,13,2,0,1,0,NaN
4,15,1,0,2,3,NaN
4,16,1,0,1,1,650
4,18,1,0,1,1,750
4,18,1,0,2,0,NaN
4,19,1,0,2,3,NaN
4,20,2,0,1,0,NaN
4,20,2,0,1,0,NaN
4,20,2,0,2,1,541
4,21,1,0,1,0,NaN
4,21,1,0,2,3,NaN
4,22,2,0,1,3,NaN
4,23,1,0,2,0,NaN
4,23,1,0,2,0,NaN
4,23,1,0,1,1,558
4,27,1,0,1,0,NaN
4,27,1,0,1,1,649
4,27,1,0,1,0,NaN
4,28,2,0,2,0,NaN
4,28,2,0,2,1,375
4,31,1,0,1,0,NaN
4,32,2,0,2,1,492
4,32,2,0,1,0,NaN
4,32,2,0,1,0,NaN
4,33,1,0,1,0,NaN
4,34,1,0,2,3,NaN
4,34,1,0,2,3,NaN
4,34,1,0,2,3,NaN
4,36,2,0,2,0,NaN
4,36,2,0,1,2,709
4,37,1,0,2,3,NaN
4,37,1,0,2,3,NaN
4,40,1,0,1,0,NaN
4,40,1,0,2,2,449
4,41,2,0,2,1,683
4,41,2,0,1,0,NaN
4,42,2,0,1,3,NaN
4,43,1,0,2,0,NaN
4,43,1,0,1,1,659
4,44,1,0,1,0,NaN
4,47,1,0,1,0,NaN
4,47,1,0,2,2,400
4,51,2,0,2,1,650
4,51,2,0,1,0,NaN
4,54,2,0,1,3,NaN
4,55,2,0,2,0,NaN
4,55,2,0,1,0,NaN
4,55,2,0,2,1,516
4,56,1,0,1,0,NaN
4,56,1,0,2,0,NaN
4,56,1,0,1,1,675
4,57,2,0,1,0,NaN
4,57,2,0,2,1,608
4,57,2,0,1,0,NaN
4,60,1,0,2,3,NaN
4,62,2,0,1,3,NaN
4,66,2,0,2,0,NaN
4,66,2,0,2,1,459
4,70,2,0,1,0,NaN
4,70,2,0,2,1,575
4,71,2,0,1,0,NaN
4,71,2,0,2,0,NaN
4,71,2,0,2,1,425
4,73,1,0,1,0,NaN
4,73,1,0,2,2,491
4,74,2,0,2,0,NaN
4,74,2,0,2,0,NaN
4,74,2,0,2,1,408
4,75,2,0,1,3,NaN
4,75,2,0,2,0,NaN
4,76,2,0,1,3,NaN
4,76,2,0,1,3,NaN
4,79,1,0,1,0,NaN
4,79,1,0,2,2,517
4,79,1,0,2,0,NaN
4,82,2,0,1,3,NaN
4,83,1,0,2,0,NaN
4,83,1,0,1,1,567
4,85,1,0,2,3,NaN
4,85,1,0,2,3,NaN
4,85,1,0,2,3,NaN
4,86,2,0,1,3,NaN
4,87,1,0,2,0,NaN
4,87,1,0,1,1,634
4,87,1,0,2,0,NaN
4,89,1,0,1,0,NaN
4,89,1,0,2,2,568
4,89,1,0,2,0,NaN
4,92,2,0,1,3,NaN
4,92,2,0,2,0,NaN
4,95,1,0,1,0,NaN
4,95,1,0,1,0,NaN
4,95,1,0,1,1,275
4,96,2,0,1,0,NaN
4,96,2,0,2,1,450
4,96,2,0,1,0,NaN
4,97,1,0,2,0,NaN
4,97,1,0,1,0,NaN
4,97,1,0,1,1,458
4,98,2,0,2,0,NaN
4,98,2,0,1,0,NaN
4,98,2,0,2,1,391
4,99,1,0,1,0,NaN
4,99,1,0,2,0,NaN
4,99,1,0,2,2,441
4,100,2,0,1,0,NaN
4,100,2,0,2,1,566
4,101,2,0,2,0,NaN
4,101,2,0,1,2,375
4,102,1,0,1,0,NaN
4,102,1,0,1,1,559
4,106,1,0,2,0,NaN
4,106,1,0,1,1,609
4,109,2,0,2,1,500
4,109,2,0,1,0,NaN
4,111,2,0,2,0,NaN
4,111,2,0,2,1,625
4,112,2,0,2,0,NaN
4,112,2,0,2,1,475
4,116,2,0,1,0,NaN
4,116,2,0,2,1,517
4,120,2,0,2,0,NaN
4,120,2,0,2,1,467
4,122,1,0,1,1,625
4,122,1,0,2,0,NaN
4,123,2,0,2,0,NaN
4,125,1,0,2,3,NaN
4,126,2,0,2,1,675
4,128,1,0,1,1,575
4,130,2,0,1,3,NaN
4,130,2,0,1,3,NaN
4,132,1,0,1,0,NaN
4,132,1,0,2,2,475
4,133,1,0,1,1,867
4,134,1,0,1,0,NaN
4,135,1,0,1,0,NaN
4,135,1,0,1,1,541
4,137,2,0,1,3,NaN
4,140,1,0,1,0,NaN
4,140,1,0,2,2,525
4,141,1,0,1,0,NaN
4,141,1,0,1,1,500
4,142,1,0,2,3,NaN
4,143,2,0,2,1,483
4,143,2,0,1,0,NaN
4,144,2,0,2,1,500
4,144,2,0,1,0,NaN
4,145,2,0,2,0,NaN
4,145,2,0,1,0,NaN
4,145,2,0,2,1,509
4,146,1,0,2,0,NaN
4,146,1,0,1,1,568
4,148,2,0,2,1,583
4,148,2,0,1,0,NaN
4,148,2,0,1,0,NaN
4,149,1,0,2,0,NaN
4,149,1,0,2,0,NaN
4,149,1,0,1,1,549
4,153,1,0,1,0,NaN
4,153,1,0,1,1,750
4,154,1,0,1,0,NaN
4,154,1,0,2,0,NaN
4,154,1,0,1,1,609
4,155,2,0,1,0,NaN
4,155,2,0,2,1,633
4,157,2,0,1,0,NaN
4,157,2,0,1,0,NaN
4,157,2,0,2,1,476
4,159,2,0,1,0,NaN
4,159,2,0,2,1,375
4,160,1,0,1,1,567
4,161,1,0,1,1,625
4,162,1,0,1,0,NaN
4,162,1,0,2,0,NaN
4,163,2,0,1,3,NaN
4,164,1,0,2,0,NaN
4,164,1,0,1,1,658
4,165,1,0,2,0,NaN
4,165,1,0,1,1,667
4,165,1,0,2,0,NaN
4,167,2,0,1,3,NaN
4,167,2,0,1,3,NaN
4,168,1,0,1,0,NaN
4,168,1,0,1,1,716
4,168,1,0,2,0,NaN
4,170,1,0,2,3,NaN
4,170,1,0,2,3,NaN
4,172,2,0,2,1,550
4,174,2,0,2,1,609
4,177,1,0,1,1,616
4,178,1,0,1,0,NaN
4,178,1,0,2,0,NaN
4,178,1,0,1,1,491
4,179,2,0,2,0,NaN
4,179,2,0,2,1,484
4,180,2,0,2,0,NaN
4,180,2,0,2,1,399
4,184,2,0,2,1,642
4,185,1,0,1,1,684
4,186,1,0,2,0,NaN
4,186,1,0,1,0,NaN
4,186,1,0,2,2,542
4,187,2,0,2,0,NaN
4,187,2,0,1,2,449
4,188,1,0,2,2,734
4,191,2,0,1,0,NaN
4,191,2,0,1,0,NaN
4,191,2,0,2,1,475
4,192,2,0,2,1,683
4,192,2,0,1,0,NaN
4,193,1,0,1,0,NaN
4,193,1,0,2,2,483
4,194,2,0,1,0,NaN
4,194,2,0,2,0,NaN
4,195,1,0,1,0,NaN
4,197,2,0,1,3,NaN
4,197,2,0,1,3,NaN
4,197,2,0,1,3,NaN
4,198,1,0,2,0,NaN
4,198,1,0,1,1,534
4,199,2,0,2,1,784
4,199,2,0,1,0,NaN
4,200,1,0,2,0,NaN
4,200,1,0,2,2,783
4,200,1,0,2,0,NaN
4,201,2,0,1,0,NaN
4,201,2,1,2,1,608
4,201,2,0,1,0,NaN
4,203,1,0,2,0,NaN
4,203,1,0,2,0,NaN
4,203,1,0,2,2,458
4,205,1,0,2,0,NaN
4,205,1,1,1,1,516
4,210,1,0,2,3,NaN
4,211,1,0,2,3,NaN
4,211,1,0,2,3,NaN
4,213,1,0,2,3,NaN
4,213,1,0,2,3,NaN
4,213,1,0,2,3,NaN
4,214,2,0,1,0,NaN
4,214,2,0,2,0,NaN
4,214,2,1,2,1,558
4,218,2,0,1,0,NaN
4,218,2,1,2,1,550
4,220,2,0,1,3,NaN
4,220,2,0,1,3,NaN
4,223,2,0,1,3,NaN
4,224,1,1,1,0,NaN
4,224,1,0,1,1,450
4,224,1,0,2,0,NaN
4,225,2,0,1,3,NaN
4,225,2,0,1,3,NaN
4,226,2,0,1,3,NaN
4,227,2,1,2,1,509
4,228,2,0,2,1,834
4,228,2,0,1,0,NaN
4,229,1,0,2,3,NaN
4,229,1,1,1,0,NaN
4,230,2,0,1,3,NaN
4,230,2,0,1,3,NaN
4,231,1,0,2,3,NaN
4,231,1,0,2,3,NaN
4,232,2,0,2,0,NaN
4,232,2,1,2,1,551
4,232,2,1,2,0,NaN
4,234,2,0,1,3,NaN
4,235,1,0,2,0,NaN
4,235,1,1,1,0,NaN
4,235,1,0,1,1,584
4,236,1,0,1,0,NaN
4,236,1,0,1,1,632
4,236,1,0,1,0,NaN
4,237,1,0,1,1,550
4,241,2,0,1,3,NaN
4,242,1,0,2,3,NaN
4,242,1,0,2,3,NaN
4,242,1,0,2,3,NaN
4,243,2,0,1,0,NaN
4,243,2,0,2,1,524
4,244,1,0,1,0,NaN
4,244,1,0,2,2,500
4,247,2,0,1,3,NaN
4,247,2,0,1,3,NaN
4,247,2,1,2,0,NaN
4,248,2,0,1,3,NaN
4,248,2,1,2,0,NaN
4,248,2,1,2,0,NaN
4,249,1,0,2,0,NaN
4,249,1,0,1,1,634
4,250,2,0,1,0,NaN
4,250,2,1,2,1,517
4,251,2,1,2,0,NaN
4,251,2,1,2,0,NaN
4,251,2,1,2,1,541
4,253,1,0,1,0,NaN
4,255,1,0,2,3,NaN
4,255,1,0,2,3,NaN
4,255,1,0,1,0,NaN
4,256,1,0,1,0,NaN
4,256,1,0,1,1,458
4,258,2,1,2,1,791
4,259,1,0,2,2,584
4,259,1,0,2,0,NaN
4,260,2,1,2,1,699
4,261,1,0,1,0,NaN
4,264,1,0,1,1,842
4,268,2,1,2,0,NaN
4,268,2,0,1,0,NaN
4,268,2,0,2,1,516
4,269,2,1,2,0,NaN
4,269,2,1,2,1,492
4,271,1,0,1,0,NaN
4,271,1,0,1,0,NaN
4,271,1,0,1,1,474
4,274,1,0,1,1,575
4,275,2,0,1,3,NaN
4,275,2,0,1,3,NaN
4,275,2,0,1,3,NaN
4,276,2,1,2,0,NaN
4,276,2,1,2,1,442
4,277,2,0,1,3,NaN
4,277,2,0,1,3,NaN
4,278,1,0,2,0,NaN
4,280,2,0,1,0,NaN
4,280,2,1,2,0,NaN
4,280,2,1,2,1,401
4,282,2,1,2,1,559
4,283,2,0,1,3,NaN
4,283,2,0,1,3,NaN
4,287,1,0,2,0,NaN
4,287,1,0,1,1,608
4,288,2,0,2,1,550
4,292,2,1,2,0,NaN
4,292,2,1,2,1,384
4,294,1,0,2,3,NaN
4,294,1,0,2,3,NaN
4,297,1,0,2,3,NaN
4,297,1,0,2,3,NaN
4,297,1,0,2,3,NaN
4,298,1,0,1,0,NaN
4,298,1,1,1,0,NaN
4,298,1,0,1,1,474
4,301,2,0,1,3,NaN
4,302,1,0,1,0,NaN
4,302,1,0,1,1,466
4,303,1,0,1,0,NaN
4,303,1,0,2,0,NaN
4,303,1,0,2,2,317
4,304,1,0,1,0,NaN
4,304,1,0,1,1,517
4,305,2,1,2,1,717
4,309,1,0,2,3,NaN
4,309,1,0,2,3,NaN
4,311,1,0,2,0,NaN
4,311,1,0,1,1,509
4,312,2,1,2,0,NaN
4,312,2,1,2,0,NaN
4,312,2,1,2,1,399
4,313,2,0,1,0,NaN
4,313,2,1,2,0,NaN
4,313,2,0,2,1,492
4,314,1,0,2,2,533
4,315,1,0,2,3,NaN
4,316,2,1,2,0,NaN
4,316,2,1,2,1,491
4,317,2,1,2,0,NaN
4,317,2,0,1,0,NaN
4,317,2,0,1,2,516
4,318,1,0,2,3,NaN
4,318,1,0,2,3,NaN
4,318,1,0,2,3,NaN
4,320,1,1,1,0,NaN
4,320,1,0,2,0,NaN
4,320,1,1,1,1,467
4,323,1,0,2,3,NaN
4,324,2,0,1,3,NaN
4,325,1,0,1,1,567
4,329,2,0,1,0,NaN
4,329,2,0,2,1,616
4,329,2,1,2,0,NaN
4,332,2,0,2,1,625
4,332,2,0,1,0,NaN
4,333,2,0,1,3,NaN
4,333,2,0,1,3,NaN
4,333,2,0,1,3,NaN
4,335,1,0,2,0,NaN
4,335,1,0,1,0,NaN
4,335,1,0,1,1,433
4,336,1,0,1,0,NaN
4,336,1,0,1,0,NaN
4,336,1,1,1,1,475
4,339,1,0,1,0,NaN
4,339,1,1,1,1,467
4,341,1,0,1,1,733
4,343,2,0,1,0,NaN
4,343,2,1,2,1,584
4,343,2,0,1,0,NaN
4,345,2,0,1,3,NaN
4,345,2,0,1,3,NaN
4,346,2,0,1,3,NaN
4,346,2,0,1,3,NaN
4,346,2,0,1,3,NaN
4,347,1,0,2,0,NaN
4,347,1,0,1,1,683
4,352,1,0,1,0,NaN
4,352,1,0,2,0,NaN
4,352,1,0,1,1,442
4,353,1,0,2,3,NaN
4,353,1,0,2,3,NaN
4,354,1,0,2,3,NaN
4,354,1,0,2,3,NaN
4,355,2,0,1,0,NaN
4,355,2,1,2,1,492
4,356,2,0,2,0,NaN
4,356,2,1,2,0,NaN
4,356,2,0,2,1,408
4,358,2,0,2,1,483
4,359,2,0,1,3,NaN
4,360,2,1,2,1,533
4,363,2,1,2,1,517
4,364,2,0,1,3,NaN
4,365,2,0,1,0,NaN
4,365,2,1,2,1,792
4,366,1,0,1,0,NaN
4,366,1,0,2,0,NaN
4,366,1,0,1,1,708
4,367,1,0,2,3,NaN
4,368,2,1,2,0,NaN
4,368,2,0,1,0,NaN
4,370,2,0,1,0,NaN
4,370,2,0,1,2,441
4,370,2,0,1,0,NaN
4,371,2,0,1,3,NaN
4,371,2,0,1,3,NaN
4,372,1,0,2,0,NaN
4,372,1,0,1,1,584
4,373,1,0,2,2,867
4,373,1,0,2,0,NaN
4,374,1,1,1,1,533
4,375,1,0,2,0,NaN
4,375,1,1,1,1,567
4,378,1,0,1,1,550
4,379,1,0,1,0,NaN
4,379,1,0,2,0,NaN
4,379,1,0,1,1,542
4,380,1,0,1,1,667
4,382,2,1,2,0,NaN
4,382,2,1,2,0,NaN
4,382,2,0,1,0,NaN
4,383,2,0,1,3,NaN
4,383,2,1,2,0,NaN
4,385,2,1,2,0,NaN
4,385,2,0,1,0,NaN
4,386,2,1,2,1,592
4,387,1,0,1,0,NaN
4,388,2,0,1,0,NaN
4,388,2,1,2,1,808
4,389,1,0,1,1,541
4,389,1,0,2,0,NaN
4,391,1,0,1,0,NaN
4,393,2,1,2,1,550
4,396,1,0,2,0,NaN
4,396,1,0,1,0,NaN
4,396,1,0,2,2,450
4,399,1,1,1,1,766
4,401,1,0,1,0,NaN
4,401,1,0,1,1,558
4,402,2,0,1,0,NaN
4,402,2,0,2,1,467
4,403,1,0,2,3,NaN
4,404,2,0,1,0,NaN
4,404,2,0,2,0,NaN
4,404,2,0,2,1,584
4,406,2,0,1,0,NaN
4,406,2,0,1,0,NaN
4,406,2,0,2,1,558
4,407,1,0,2,2,766
4,407,1,0,1,0,NaN
4,411,2,0,2,1,576
4,413,1,0,2,0,NaN
4,413,1,0,1,1,834
4,415,1,0,2,0,NaN
4,415,1,0,1,0,NaN
4,415,1,0,1,1,533
4,420,2,0,1,0,NaN
4,420,2,0,2,1,617
4,421,1,0,2,0,NaN
4,421,1,0,1,1,566
4,421,1,0,2,0,NaN
4,422,2,0,1,0,NaN
4,422,2,0,2,1,650
4,424,1,0,2,3,NaN
4,425,1,0,2,3,NaN
4,425,1,0,2,3,NaN
4,426,2,0,2,1,550
4,427,2,0,1,0,NaN
4,427,2,0,2,1,541
4,428,1,0,1,0,NaN
4,429,2,0,1,3,NaN
4,430,2,0,2,0,NaN
4,430,2,0,2,1,491
4,431,2,0,2,1,675
4,431,2,0,1,0,NaN
4,432,2,0,1,3,NaN
4,434,1,0,2,2,641
4,435,1,0,2,3,NaN
4,435,1,0,2,3,NaN
4,435,1,0,2,3,NaN
4,437,1,0,2,3,NaN
4,438,1,0,1,0,NaN
4,438,1,0,1,0,NaN
4,439,1,0,2,0,NaN
4,439,1,0,1,1,475
4,439,1,0,2,0,NaN
4,441,2,0,2,0,NaN
4,441,2,0,1,0,NaN
4,441,2,0,1,2,776
4,442,2,0,1,3,NaN
4,442,2,0,1,3,NaN
4,442,2,0,1,3,NaN
4,444,1,0,1,1,675
4,444,1,0,2,0,NaN
4,445,2,0,1,0,NaN
4,445,2,0,1,0,NaN
4,445,2,0,2,1,675
4,449,2,0,2,0,NaN
4,449,2,0,2,1,475
4,449,2,0,1,0,NaN
4,450,1,0,2,0,NaN
4,450,1,0,1,1,525
4,450,1,0,2,0,NaN
4,451,1,0,2,3,NaN
4,451,1,0,2,3,NaN
4,453,1,0,1,0,NaN
4,453,1,0,1,1,600
4,458,1,0,2,0,NaN
4,458,1,0,1,1,725
4,459,1,0,1,0,NaN
4,459,1,0,2,3,NaN
4,460,2,0,1,0,NaN
4,460,2,0,2,0,NaN
4,460,2,0,1,2,517
4,461,1,0,2,3,NaN
4,461,1,0,2,3,NaN
4,462,2,0,1,3,NaN
4,463,2,0,2,0,NaN
4,463,2,0,2,1,467
4,464,1,0,2,0,NaN
4,464,1,0,1,1,859
4,467,2,0,2,1,658
4,468,2,0,2,0,NaN
4,468,2,0,2,1,792
4,469,2,0,1,0,NaN
4,469,2,0,2,1,450
4,470,2,0,1,3,NaN
4,470,2,0,1,3,NaN
4,471,2,0,1,3,NaN
4,472,2,0,2,0,NaN
4,472,2,0,1,0,NaN
4,472,2,0,2,1,508
4,474,2,0,2,1,566
4,475,1,0,1,0,NaN
4,475,1,0,1,1,341
4,476,1,0,1,0,NaN
4,476,1,0,2,0,NaN
4,476,1,0,1,1,667
4,477,1,0,1,0,NaN
4,477,1,0,2,0,NaN
4,477,1,0,1,1,825
4,481,1,0,1,0,NaN
4,481,1,0,2,0,NaN
4,482,2,0,1,2,775
4,482,2,0,2,0,NaN
4,483,2,0,1,0,NaN
4,483,2,0,2,1,434
4,483,2,0,1,0,NaN
4,490,1,0,1,1,658
4,491,1,0,1,0,NaN
4,491,1,0,2,0,NaN
4,491,1,0,2,2,458
4,492,1,0,1,0,NaN
4,492,1,0,1,1,559
4,493,1,0,2,0,NaN
4,493,1,0,1,1,675
4,495,1,0,2,0,NaN
4,496,2,0,2,1,500
4,498,2,0,1,3,NaN
4,499,1,0,1,0,NaN
4,499,1,0,2,2,617
4,499,1,0,2,0,NaN
4,504,1,0,1,0,NaN
4,505,2,0,1,2,768
4,505,2,0,1,0,NaN
4,507,1,0,1,1,799
4,507,1,0,2,0,NaN
4,508,2,0,2,1,634
4,509,1,0,1,1,616
4,511,2,0,2,1,517
4,511,2,0,1,0,NaN
4,511,2,0,1,0,NaN
4,512,1,0,2,0,NaN
4,512,1,0,1,1,741
4,513,2,0,2,0,NaN
4,513,2,0,2,0,NaN
4,513,2,0,2,1,400
4,515,2,0,2,0,NaN
4,515,2,0,2,1,458
4,515,2,0,1,0,NaN
4,520,2,0,1,3,NaN
4,520,2,0,1,3,NaN
4,522,1,0,1,0,NaN
4,522,1,0,1,1,475
4,524,2,0,2,0,NaN
4,524,2,0,1,0,NaN
4,524,2,0,2,1,442
4,525,1,0,1,1,633
4,528,2,0,1,3,NaN
4,530,2,0,2,1,667
4,530,2,0,1,0,NaN
4,531,1,0,2,0,NaN
4,531,1,0,2,0,NaN
4,531,1,0,2,2,333
4,532,2,0,1,3,NaN
4,533,1,0,2,3,NaN
4,536,1,0,2,0,NaN
4,536,1,0,1,0,NaN
4,536,1,0,1,1,583
4,538,1,0,2,0,NaN
4,538,1,0,2,0,NaN
4,538,1,0,1,1,391
4,539,2,0,1,3,NaN
4,539,2,0,1,3,NaN
4,540,2,0,1,0,NaN
4,540,2,0,2,1,851
4,543,1,0,1,1,618
4,544,1,0,2,0,NaN
4,544,1,0,1,1,633
4,545,2,0,2,0,NaN
4,545,2,0,2,1,500
4,546,2,0,1,0,NaN
4,546,2,0,2,1,483
4,547,2,0,1,0,NaN
4,547,2,0,1,0,NaN
4,548,1,0,2,3,NaN
4,548,1,0,2,3,NaN
4,549,1,0,2,0,NaN
4,549,1,0,1,1,500
4,549,1,0,2,0,NaN
4,550,2,0,2,0,NaN
4,550,2,0,2,1,426
4,551,1,0,2,3,NaN
4,553,1,0,2,0,NaN
4,553,1,0,1,1,683
4,554,2,0,1,3,NaN
4,555,2,0,2,1,666
4,556,1,0,1,0,NaN
4,556,1,0,2,2,558
4,557,2,0,1,3,NaN
4,557,2,0,1,3,NaN
4,559,1,0,1,0,NaN
4,559,1,0,1,1,625
4,559,1,0,2,0,NaN
4,563,2,0,2,0,NaN
4,563,2,0,2,1,600
4,565,2,0,1,3,NaN
4,565,2,0,1,3,NaN
4,566,2,0,1,0,NaN
4,566,2,0,2,0,NaN
4,566,2,0,2,1,509
4,568,2,0,1,0,NaN
4,568,2,0,2,0,NaN
4,568,2,0,2,1,399
4,570,2,0,2,1,583
4,570,2,0,1,0,NaN
4,570,2,0,1,0,NaN
4,571,2,0,2,0,NaN
4,571,2,0,2,1,408
4,571,2,0,1,0,NaN
4,573,2,0,2,0,NaN
4,573,2,0,2,1,417
4,575,1,0,1,0,NaN
4,575,1,0,1,1,725
4,577,1,0,1,0,NaN
4,577,1,0,2,2,658
4,581,1,0,2,0,NaN
4,581,1,0,1,1,726
4,582,1,0,1,0,NaN
4,582,1,0,2,3,NaN
4,585,2,0,1,3,NaN
4,587,1,0,1,1,649
4,588,2,0,1,2,608
4,590,1,0,1,0,NaN
4,590,1,0,2,2,500
4,592,2,0,2,0,NaN
4,592,2,0,1,2,558
4,594,1,0,1,0,NaN
4,594,1,0,1,1,466
4,595,1,0,1,1,542
4,597,1,0,2,3,NaN
4,597,1,0,2,3,NaN
4,597,1,0,2,3,NaN
4,599,2,0,2,0,NaN
4,599,2,0,2,0,NaN
4,600,1,0,1,0,NaN
4,600,1,0,1,1,709
6,2,2,0,1,0,NaN
6,2,2,0,2,1,650
6,2,2,0,1,0,NaN
6,4,1,0,2,3,NaN
6,6,1,0,1,0,NaN
6,6,1,0,1,1,500
6,8,2,0,1,0,NaN
6,8,2,0,2,1,408
6,10,1,0,1,0,NaN
6,10,1,0,1,0,NaN
6,10,1,0,1,1,583
6,12,1,0,2,0,NaN
6,12,1,0,1,1,516
6,15,1,0,2,3,NaN
6,16,1,0,2,3,NaN
6,16,1,0,2,3,NaN
6,16,1,0,2,3,NaN
6,17,2,0,1,0,NaN
6,17,2,0,2,1,667
6,20,1,0,2,0,NaN
6,20,1,0,2,0,NaN
6,20,1,0,1,1,576
6,21,1,0,2,3,NaN
6,21,1,0,2,3,NaN
6,22,2,0,1,0,NaN
6,22,2,0,2,1,583
6,23,1,0,2,0,NaN
6,23,1,0,1,1,583
6,24,2,0,2,0,NaN
6,24,2,0,2,1,458
6,25,2,0,1,0,NaN
6,25,2,0,2,1,591
6,26,2,0,1,3,NaN
6,26,2,0,1,3,NaN
6,26,2,0,1,3,NaN
6,27,1,0,1,0,NaN
6,27,1,0,1,1,500
6,28,2,0,2,0,NaN
6,28,2,0,2,1,475
6,28,2,0,1,0,NaN
6,29,2,0,2,0,NaN
6,29,2,0,2,1,443
6,32,1,0,1,0,NaN
6,32,1,0,1,0,NaN
6,32,1,0,1,1,433
6,33,1,0,1,0,NaN
6,34,2,0,2,1,467
6,35,1,0,1,1,500
6,35,1,0,2,0,NaN
6,35,1,0,2,0,NaN
6,36,2,0,2,0,NaN
6,36,2,0,1,0,NaN
6,36,2,0,2,1,566
6,37,1,0,2,3,NaN
6,40,1,0,2,0,NaN
6,40,1,0,2,0,NaN
6,40,1,0,1,1,667
6,42,2,0,1,3,NaN
6,43,1,0,2,0,NaN
6,43,1,0,1,1,667
6,43,1,0,2,0,NaN
6,44,1,0,1,1,434
6,45,2,0,1,3,NaN
6,45,2,0,1,3,NaN
6,52,1,0,1,0,NaN
6,52,1,0,1,1,659
6,53,1,0,2,0,NaN
6,53,1,0,1,1,484
6,53,1,0,2,0,NaN
6,54,1,0,2,0,NaN
6,54,1,0,1,1,634
6,54,1,0,2,0,NaN
6,57,2,0,1,0,NaN
6,57,2,0,2,1,500
6,58,2,0,2,1,526
6,58,2,0,1,0,NaN
6,60,1,0,2,0,NaN
6,60,1,0,1,1,491
6,66,2,0,2,0,NaN
6,66,2,0,1,0,NaN
6,66,2,0,2,1,483
6,67,1,0,2,3,NaN
6,68,1,0,2,3,NaN
6,69,2,0,2,1,649
6,69,2,0,1,0,NaN
6,70,1,0,2,3,NaN
6,71,2,0,2,0,NaN
6,71,2,0,1,0,NaN
6,71,2,0,1,2,617
6,72,2,0,1,3,NaN
6,72,2,0,1,3,NaN
6,73,2,0,2,1,382
6,73,2,0,1,0,NaN
6,75,2,0,2,1,525
6,76,1,0,1,0,NaN
6,76,1,0,1,1,434
6,78,1,0,2,3,NaN
6,78,1,0,2,3,NaN
6,79,1,0,1,0,NaN
6,79,1,0,1,1,507
6,81,1,0,2,0,NaN
6,81,1,0,2,0,NaN
6,81,1,0,1,1,557
6,82,1,0,1,0,NaN
6,82,1,0,2,0,NaN
6,82,1,0,2,0,NaN
6,83,1,0,1,1,483
6,85,1,0,1,0,NaN
6,85,1,0,2,2,450
6,86,2,0,2,1,458
6,88,2,0,2,1,807
6,89,2,0,1,3,NaN
6,90,2,0,1,0,NaN
6,90,2,0,2,1,608
6,91,1,0,1,1,750
6,91,1,0,2,0,NaN
6,92,1,0,1,1,641
6,92,1,0,2,0,NaN
6,93,1,0,1,1,717
6,96,1,0,1,1,550
6,96,1,0,2,0,NaN
6,98,1,0,1,0,NaN
6,98,1,0,1,0,NaN
6,98,1,0,1,1,475
6,99,2,0,1,3,NaN
6,100,2,0,1,3,NaN
6,100,2,0,1,3,NaN
6,101,1,0,2,3,NaN
6,101,1,0,2,3,NaN
6,102,1,0,2,3,NaN
6,104,2,0,1,3,NaN
6,105,2,0,2,1,541
6,106,1,0,1,0,NaN
6,106,1,0,1,0,NaN
6,106,1,0,1,0,NaN
6,107,2,0,1,0,NaN
6,107,2,0,1,0,NaN
6,107,2,0,2,1,407
6,109,1,0,1,1,649
6,110,2,0,1,3,NaN
6,110,2,0,1,3,NaN
6,112,1,0,2,3,NaN
6,112,1,0,2,3,NaN
6,114,2,0,2,1,568
6,114,2,0,1,0,NaN
6,117,2,0,2,0,NaN
6,117,2,0,1,0,NaN
6,117,2,0,2,1,400
6,118,1,0,1,0,NaN
6,118,1,0,1,1,559
6,120,2,0,1,0,NaN
6,120,2,0,2,1,525
6,120,2,0,1,0,NaN
6,122,2,0,2,1,533
6,123,1,0,2,3,NaN
6,128,1,0,2,0,NaN
6,128,1,0,1,1,467
6,129,2,0,1,0,NaN
6,129,2,0,2,1,517
6,129,2,0,1,0,NaN
6,131,2,0,1,0,NaN
6,131,2,0,2,1,600
6,132,1,0,2,3,NaN
6,134,1,0,1,0,NaN
6,134,1,0,1,1,449
6,134,1,0,2,0,NaN
6,135,2,0,1,0,NaN
6,135,2,0,2,1,458
6,135,2,0,1,0,NaN
6,136,2,0,1,0,NaN
6,136,2,0,2,1,450
6,137,2,0,2,1,550
6,137,2,0,1,0,NaN
6,138,2,0,2,0,NaN
6,138,2,0,2,1,483
6,140,2,0,2,0,NaN
6,140,2,0,2,1,441
6,140,2,0,1,0,NaN
6,141,2,0,1,3,NaN
6,142,2,0,2,0,NaN
6,142,2,0,2,0,NaN
